playId,pffPlayId,playType,playTypePrecise,gameId,eliasGameId,sdrEventId,espnScheduleId,espnEventId,pffGameId,sisGameId,gsisGameKey,uniqPlayId,ngsPlaylistKey,teamId,league,teamImageId,teamFullName,team,teamAbbrevName,teamNickName,inFBS,inFCS,activeFBSTeam,activeFCSTeam,teamColor,gameConference,gamepassAwayTeam,gamepassHomeTeam,gamepassDate,seasonYear,gamepassSeasonType,gamepassWeek,wallClock,poss,possAbbrevName,possTeamId,possTeamImageId,side,possession,week,date,gameDate,home,away,team,teamAbbrevName,opponent,opponentAbbrevName,opponentImageId,opponentId,teamPriorScore,opponentPriorScore,teamAfterScore,opponentAfterScore,downStart,distToFirstStart,goalDistStart,pos,startWp,wpa,startEp,epa,yards,driveNumber,driveStartQuarter,driveStartDistance,driveStartingClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,quarter,gameClock,teamFinalScore,opponentFinalScore,opponentCurrentScore,teamCurrentScore,driveTeamOnOffense,description,game,Game Date,week,qtr,los,down,dist,yds,abbrevName,opponentAbbrevName,poss,ngsPlaySummaryData,tmnDataPublicManualHasPublicHighlight,Date,GameId,PlayId,Qtr,SecsLeftInQ,Team,Opponent,TeamCurrentScore,OppCurrentScore,Down,Dist,LOS,PlayType,DriveNumber,PlayNum,Yds,Sack,Interception,FumbleLost,Incomplete,2PtChoice,2PtResult,FGDist,DriveResult,DesignedQBRun,DefensiveTD,Aborted,Onside,TOleft,OppTOLeft,PlayDesc,TmSpread,OddsTotal,PFFPlayID,reportId
1844,6900453,RUSH,Rush,29563,,,,,29563,,409083,29563-1844,"409083, 1844",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,14,6,17,1,20,85,85,,,-0.15674813067496485,-1.2169790129798417,5,10,2,75,385,12,64,285,Field Goal,2,361,24,31,14,6,false,"(6:01) (HOU 25) DJ Butler rushes for 5 yards. Tackle by (BAY D11) Keaton Thomas. Assist by (BAY D17) Tyler Turner. Penalty on (BAY D00) Jackie Marshall, First Down.",HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,85,1,20,5,BAY,HOU,HOU,false,false,2025-11-29,29563,1844,2,361,Baylor,Houston,6,14,1,20,85,RUSH,10,1,5,0,0,0,0,0,,0,Field Goal,0,0,0,0,3,3,"(6:01) (HOU 25) DJ Butler rushes for 5 yards. Tackle by (BAY D11) Keaton Thomas. Assist by (BAY D17) Tyler Turner. Penalty on (BAY D00) Jackie Marshall, First Down.",-2,57,6900453,326-undefined
1881,6900480,RUSH,Rush,29563,,,,,29563,,409083,29563-1881,"409083, 1881",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,14,6,17,1,10,65,65,,,-1.3900314054446812,-0.7890693794142335,13,10,2,75,385,12,64,285,Field Goal,2,346,24,31,14,6,false,(5:46) (HOU 25) DJ Butler rushes for 13 yards. Tackle by (BAY D17) Tyler Turner. Assist by (BAY D25) LeVar Thornton Jr..,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,65,1,10,13,BAY,HOU,HOU,false,false,2025-11-29,29563,1881,2,346,Baylor,Houston,6,14,1,10,65,RUSH,10,2,13,0,0,0,0,0,,0,Field Goal,0,0,0,0,3,3,(5:46) (HOU 25) DJ Butler rushes for 13 yards. Tackle by (BAY D17) Tyler Turner. Assist by (BAY D25) LeVar Thornton Jr..,-2,57,6900480,326-undefined
1907,6900491,RUSH,Rush,29563,,,,,29563,,409083,29563-1907,"409083, 1907",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,14,6,17,1,10,52,52,,,-2.1896722027676283,0.47053739152407265,2,10,2,75,385,12,64,285,Field Goal,2,321,24,31,14,6,false,(5:21) (HOU 25) DJ Butler rushes for 2 yards. Tackle by (BAY D09) Cooper Lanz. Assist by (BAY D45) Kyland Reed.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,52,1,10,2,BAY,HOU,HOU,false,false,2025-11-29,29563,1907,2,321,Baylor,Houston,6,14,1,10,52,RUSH,10,3,2,0,0,0,0,0,,0,Field Goal,0,0,0,0,3,3,(5:21) (HOU 25) DJ Butler rushes for 2 yards. Tackle by (BAY D09) Cooper Lanz. Assist by (BAY D45) Kyland Reed.,-2,57,6900491,326-undefined
1933,6900513,PASS,Pass,29563,,,,,29563,,409083,29563-1933,"409083, 1933",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,14,6,17,2,8,50,50,,,-1.7252742489290942,-1.2657241416089426,12,10,2,75,385,12,64,285,Field Goal,2,289,24,31,14,6,false,(4:49) (HOU 01) Conner Weigman pass complete to (HOU 09) Tanner Koziol for 12 yards. Tackle by (BAY D17) Tyler Turner.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,50,2,8,12,BAY,HOU,HOU,false,false,2025-11-29,29563,1933,2,289,Baylor,Houston,6,14,2,8,50,PASS,10,4,12,0,0,0,0,0,,0,Field Goal,0,0,0,0,3,3,(4:49) (HOU 01) Conner Weigman pass complete to (HOU 09) Tanner Koziol for 12 yards. Tackle by (BAY D17) Tyler Turner.,-2,57,6900513,326-undefined
1961,6900550,RUSH,Rush,29563,,,,,29563,,409083,29563-1961,"409083, 1961",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,14,6,17,1,10,38,38,,,-3.00795570659563,0.33492640662773987,3,10,2,75,385,12,64,285,Field Goal,2,252,24,31,14,6,false,(4:12) (HOU 25) DJ Butler rushes for 3 yards. Tackle by (BAY D45) Kyland Reed.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,38,1,10,3,BAY,HOU,HOU,false,false,2025-11-29,29563,1961,2,252,Baylor,Houston,6,14,1,10,38,RUSH,10,5,3,0,0,0,0,0,,0,Field Goal,0,0,0,0,3,3,(4:12) (HOU 25) DJ Butler rushes for 3 yards. Tackle by (BAY D45) Kyland Reed.,-2,57,6900550,326-undefined
1987,6900596,RUSH,Rush,29563,,,,,29563,,409083,29563-1987,"409083, 1987",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,14,6,17,2,7,35,35,,,-2.677399324199274,0.11132306422522498,4,10,2,75,385,12,64,285,Field Goal,2,215,24,31,14,6,false,(3:35) (HOU 01) Conner Weigman rushes for 4 yards. Tackle by (BAY D40) Kyler Jordan.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,35,2,7,4,BAY,HOU,HOU,false,false,2025-11-29,29563,1987,2,215,Baylor,Houston,6,14,2,7,35,RUSH,10,6,4,0,0,0,0,0,,0,Field Goal,1,0,0,0,3,3,(3:35) (HOU 01) Conner Weigman rushes for 4 yards. Tackle by (BAY D40) Kyler Jordan.,-2,57,6900596,326-undefined
2013,6900620,RUSH,Rush,29563,,,,,29563,,409083,29563-2013,"409083, 2013",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,14,6,17,3,3,31,31,,,-2.567528771566295,0.6535916591716346,2,10,2,75,385,12,64,285,Field Goal,2,181,24,31,14,6,false,(3:01) (HOU 44) Dean Connors rushes for 2 yards. Tackle by (BAY D91) Adonis Friloux.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,31,3,3,2,BAY,HOU,HOU,false,false,2025-11-29,29563,2013,2,181,Baylor,Houston,6,14,3,3,31,RUSH,10,7,2,0,0,0,0,0,,0,Field Goal,0,0,0,0,3,3,(3:01) (HOU 44) Dean Connors rushes for 2 yards. Tackle by (BAY D91) Adonis Friloux.,-2,57,6900620,326-undefined
2039,6900637,PASS,Pass,29563,,,,,29563,,409083,29563-2039,"409083, 2039",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,14,6,17,4,1,29,29,,,-1.9224649899566857,-2.267510053481713,13,10,2,75,385,12,64,285,Field Goal,2,146,24,31,14,6,false,(2:26) (HOU 01) Conner Weigman pass complete to (HOU 09) Tanner Koziol for 13 yards. Tackle by (BAY D11) Keaton Thomas.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,29,4,1,13,BAY,HOU,HOU,false,false,2025-11-29,29563,2039,2,146,Baylor,Houston,6,14,4,1,29,PASS,10,8,13,0,0,0,0,0,,0,Field Goal,0,0,0,0,3,3,(2:26) (HOU 01) Conner Weigman pass complete to (HOU 09) Tanner Koziol for 13 yards. Tackle by (BAY D11) Keaton Thomas.,-2,57,6900637,326-undefined
2067,6900791,PASS,Pass,29563,,,,,29563,,409083,29563-2067,"409083, 2067",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,14,6,17,1,10,16,16,,,-4.220353609649344,-0.08790190452865453,5,10,2,75,385,12,64,285,Field Goal,2,120,24,31,14,6,false,(2:00) (HOU 01) Conner Weigman pass complete to (HOU 09) Tanner Koziol for 5 yards. Tackle by (BAY D45) Kyland Reed.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,16,1,10,5,BAY,HOU,HOU,false,false,2025-11-29,29563,2067,2,120,Baylor,Houston,6,14,1,10,16,PASS,10,9,5,0,0,0,0,0,,0,Field Goal,0,0,0,0,3,3,(2:00) (HOU 01) Conner Weigman pass complete to (HOU 09) Tanner Koziol for 5 yards. Tackle by (BAY D45) Kyland Reed.,-2,57,6900791,326-undefined
2095,6900813,RUSH,Rush,29563,,,,,29563,,409083,29563-2095,"409083, 2095",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,14,6,17,2,5,11,11,,,-4.309433164448034,1.314285819229724,-3,10,2,75,385,12,64,285,Field Goal,2,115,24,31,14,6,false,(1:55) (HOU 01) Conner Weigman rushes for -3 yards. Tackle by (BAY D40) Kyler Jordan.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,11,2,5,-3,BAY,HOU,HOU,false,false,2025-11-29,29563,2095,2,115,Baylor,Houston,6,14,2,5,11,RUSH,10,10,-3,0,0,0,0,0,,0,Field Goal,1,0,0,0,3,3,(1:55) (HOU 01) Conner Weigman rushes for -3 yards. Tackle by (BAY D40) Kyler Jordan.,-2,57,6900813,326-undefined
2121,6900876,RUSH,Rush,29563,,,,,29563,,409083,29563-2121,"409083, 2121",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,14,6,17,3,8,14,14,,,-3.0122957717482666,0.4451286004436079,3,10,2,75,385,12,64,285,Field Goal,2,109,24,31,14,6,false,(1:49) (HOU 01) Conner Weigman rushes for 3 yards. Tackle by (BAY D03) Devyn Bobby. Assist by (BAY D32) Emar'rion Winston.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,14,3,8,3,BAY,HOU,HOU,false,false,2025-11-29,29563,2121,2,109,Baylor,Houston,6,14,3,8,14,RUSH,10,11,3,0,0,0,0,0,,0,Field Goal,1,0,0,0,2,3,(1:49) (HOU 01) Conner Weigman rushes for 3 yards. Tackle by (BAY D03) Devyn Bobby. Assist by (BAY D32) Emar'rion Winston.,-2,57,6900876,326-undefined
2147,6900935,FGA,FGA,29563,,,,,29563,,409083,29563-2147,"409083, 2147",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,14,6,17,4,5,11,11,,,-2.572975082330864,-0.4213795593066971,,10,2,75,385,12,64,285,Field Goal,2,103,24,31,14,6,false,(1:43) (HOU S92) Ethan Sanchez 29 yard FG is Good.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,11,4,5,0,BAY,HOU,HOU,false,false,2025-11-29,29563,2147,2,103,Baylor,Houston,6,14,4,5,11,FGA,10,0,0,0,0,0,0,0,,29,Field Goal,0,0,0,0,1,3,(1:43) (HOU S92) Ethan Sanchez 29 yard FG is Good.,-2,57,6900935,326-undefined
2170,6900990,KICKOFF,Kickoff,29563,,,,,29563,,409083,29563-2170,"409083, 2170",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,17,9,17,,,65,65,,,0.3402137029050468,0.12670789255579626,,11,2,75,100,12,62,85,Field Goal,2,100,24,31,17,6,true,72 Yard Kickoff by (HOU S96) Zac Yoakam. Touchback.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,65,0,-,0,BAY,HOU,BAY,false,false,2025-11-29,29563,2170,2,100,Baylor,Houston,6,17,0,-,65,KICKOFF,11,0,0,0,0,0,0,0,,0,Field Goal,0,0,0,0,1,3,72 Yard Kickoff by (HOU S96) Zac Yoakam. Touchback.,-2,57,6900990,326-undefined
2188,6901018,PASS,Pass,29563,,,,,29563,,409083,29563-2188,"409083, 2188",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,17,9,17,1,10,75,75,,,0.46526834701635167,-0.3783527457803176,0,11,2,75,100,12,62,85,Field Goal,2,100,24,31,17,6,true,(1:40) (BAY 13) Sawyer Robertson pass incomplete,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,75,1,10,0,BAY,HOU,BAY,false,false,2025-11-29,29563,2188,2,100,Baylor,Houston,6,17,1,10,75,PASS,11,1,0,0,0,0,1,0,,0,Field Goal,0,0,0,0,1,3,(1:40) (BAY 13) Sawyer Robertson pass incomplete,-2,57,6901018,326-undefined
2214,6901037,PASS,Pass,29563,,,,,29563,,409083,29563-2214,"409083, 2214",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,17,9,17,2,10,75,75,,,0.08184668702278428,1.0661760623710836,14,11,2,75,100,12,62,85,Field Goal,2,96,24,31,17,6,true,(1:36) (BAY 13) Sawyer Robertson pass complete to (BAY 34) Josh Cameron for 14 yards. Tackle by (HOU D15) Will James.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,75,2,10,14,BAY,HOU,BAY,false,false,2025-11-29,29563,2214,2,96,Baylor,Houston,6,17,2,10,75,PASS,11,2,14,0,0,0,0,0,,0,Field Goal,0,0,0,0,1,3,(1:36) (BAY 13) Sawyer Robertson pass complete to (BAY 34) Josh Cameron for 14 yards. Tackle by (HOU D15) Will James.,-2,57,6901037,326-undefined
2242,6901045,PASS,Pass,29563,,,,,29563,,409083,29563-2242,"409083, 2242",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,17,9,17,1,10,61,61,,,1.1341115882095496,-0.47394353998671396,0,11,2,75,100,12,62,85,Field Goal,2,90,24,31,17,6,true,(1:30) (BAY 13) Sawyer Robertson pass incomplete,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,61,1,10,0,BAY,HOU,BAY,false,false,2025-11-29,29563,2242,2,90,Baylor,Houston,6,17,1,10,61,PASS,11,3,0,0,0,0,1,0,,0,Field Goal,0,0,0,0,1,3,(1:30) (BAY 13) Sawyer Robertson pass incomplete,-2,57,6901045,326-undefined
2268,6901067,PASS,Pass,29563,,,,,29563,,409083,29563-2268,"409083, 2268",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,17,9,17,2,10,61,61,,,0.653818473195537,-0.2673775140777621,4,11,2,75,100,12,62,85,Field Goal,2,85,24,31,17,6,true,(1:25) (BAY 13) Sawyer Robertson pass complete to (BAY 85) Matthew Klopfenstein for 4 yards.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,61,2,10,4,BAY,HOU,BAY,false,false,2025-11-29,29563,2268,2,85,Baylor,Houston,6,17,2,10,61,PASS,11,4,4,0,0,0,0,0,,0,Field Goal,0,0,0,0,1,3,(1:25) (BAY 13) Sawyer Robertson pass complete to (BAY 85) Matthew Klopfenstein for 4 yards.,-2,57,6901067,326-undefined
2296,6901083,PASS,Pass,29563,,,,,29563,,409083,29563-2296,"409083, 2296",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,17,9,17,3,6,57,57,,,0.38285881600786575,1.3455452134180061,8,11,2,75,100,12,62,85,Field Goal,2,65,24,31,17,6,true,(1:05) (BAY 13) Sawyer Robertson pass complete to (BAY 02) Kole Wilson for 8 yards. Tackle by (HOU D24) Wrook Brown.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,57,3,6,8,BAY,HOU,BAY,false,false,2025-11-29,29563,2296,2,65,Baylor,Houston,6,17,3,6,57,PASS,11,5,8,0,0,0,0,0,,0,Field Goal,0,0,0,0,1,3,(1:05) (BAY 13) Sawyer Robertson pass complete to (BAY 02) Kole Wilson for 8 yards. Tackle by (HOU D24) Wrook Brown.,-2,57,6901083,326-undefined
2324,6901092,PASS,Pass,29563,,,,,29563,,409083,29563-2324,"409083, 2324",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,17,9,17,1,10,49,49,,,1.710847739235846,0.6382102619046133,10,11,2,75,100,12,62,85,Field Goal,2,57,24,31,17,6,true,(:57) (BAY 13) Sawyer Robertson pass complete to (BAY 34) Josh Cameron for 10 yards. Tackle by (HOU D15) Will James.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,49,1,10,10,BAY,HOU,BAY,false,false,2025-11-29,29563,2324,2,57,Baylor,Houston,6,17,1,10,49,PASS,11,6,10,0,0,0,0,0,,0,Field Goal,0,0,0,0,1,3,(:57) (BAY 13) Sawyer Robertson pass complete to (BAY 34) Josh Cameron for 10 yards. Tackle by (HOU D15) Will James.,-2,57,6901092,326-undefined
2352,6901105,PASS,Pass,29563,,,,,29563,,409083,29563-2352,"409083, 2352",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,17,9,17,1,10,39,39,,,2.340730815663141,0.9771957259837478,14,11,2,75,100,12,62,85,Field Goal,2,47,24,31,17,6,true,(:47) (BAY 13) Sawyer Robertson pass complete to (BAY 02) Kole Wilson for 14 yards. Tackle by (HOU D08) Kentrell Webb. Assist by (HOU D09) Corey Platt Jr..,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,39,1,10,14,BAY,HOU,BAY,false,false,2025-11-29,29563,2352,2,47,Baylor,Houston,6,17,1,10,39,PASS,11,7,14,0,0,0,0,0,,0,Field Goal,0,0,0,0,1,3,(:47) (BAY 13) Sawyer Robertson pass complete to (BAY 02) Kole Wilson for 14 yards. Tackle by (HOU D08) Kentrell Webb. Assist by (HOU D09) Corey Platt Jr..,-2,57,6901105,326-undefined
2380,6901159,PASS,Pass,29563,,,,,29563,,409083,29563-2380,"409083, 2380",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,17,9,17,1,10,25,25,,,3.305176370514219,0.8598688885915365,12,11,2,75,100,12,62,85,Field Goal,2,38,24,31,17,6,true,(:38) (BAY 13) Sawyer Robertson pass complete to (BAY 12) Kelsey Johnson for 12 yards. Tackle by (HOU D08) Kentrell Webb.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,25,1,10,12,BAY,HOU,BAY,false,false,2025-11-29,29563,2380,2,38,Baylor,Houston,6,17,1,10,25,PASS,11,8,12,0,0,0,0,0,,0,Field Goal,0,0,0,0,1,2,(:38) (BAY 13) Sawyer Robertson pass complete to (BAY 12) Kelsey Johnson for 12 yards. Tackle by (HOU D08) Kentrell Webb.,-2,57,6901159,326-undefined
2408,6901171,PASS,Pass,29563,,,,,29563,,409083,29563-2408,"409083, 2408",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,17,9,17,1,10,13,13,,,4.153825935085316,-0.5985530894331408,0,11,2,75,100,12,62,85,Field Goal,2,33,24,31,17,6,true,(:33) (BAY 13) Sawyer Robertson pass incomplete to (BAY 06) Ashtyn Hawkins,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,13,1,10,0,BAY,HOU,BAY,false,false,2025-11-29,29563,2408,2,33,Baylor,Houston,6,17,1,10,13,PASS,11,9,0,0,0,0,1,0,,0,Field Goal,0,0,0,0,1,2,(:33) (BAY 13) Sawyer Robertson pass incomplete to (BAY 06) Ashtyn Hawkins,-2,57,6901171,326-undefined
2434,6901191,PASS,Pass,29563,,,,,29563,,409083,29563-2434,"409083, 2434",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,17,9,17,2,10,13,13,,,3.5472538361531036,-0.7823213443782873,0,11,2,75,100,12,62,85,Field Goal,2,29,24,31,17,6,true,(:29) (BAY 13) Sawyer Robertson pass incomplete to (BAY 85) Matthew Klopfenstein,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,13,2,10,0,BAY,HOU,BAY,false,false,2025-11-29,29563,2434,2,29,Baylor,Houston,6,17,2,10,13,PASS,11,10,0,0,0,0,1,0,,0,Field Goal,0,0,0,0,1,2,(:29) (BAY 13) Sawyer Robertson pass incomplete to (BAY 85) Matthew Klopfenstein,-2,57,6901191,326-undefined
2460,6901218,PASS,Pass,29563,,,,,29563,,409083,29563-2460,"409083, 2460",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,17,9,17,3,10,13,13,,,2.754451479475912,-0.24353649821041662,0,11,2,75,100,12,62,85,Field Goal,2,24,24,31,17,6,true,(:24) (BAY 13) Sawyer Robertson pass incomplete to (BAY 16) Kobe Prentice,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,13,3,10,0,BAY,HOU,BAY,false,false,2025-11-29,29563,2460,2,24,Baylor,Houston,6,17,3,10,13,PASS,11,11,0,0,0,0,1,0,,0,Field Goal,0,0,0,0,1,2,(:24) (BAY 13) Sawyer Robertson pass incomplete to (BAY 16) Kobe Prentice,-2,57,6901218,326-undefined
2486,6901283,FGA,FGA,29563,,,,,29563,,409083,29563-2486,"409083, 2486",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,6,17,9,17,4,10,13,13,,,2.5076522439628284,0.49885669592982224,,11,2,75,100,12,62,85,Field Goal,2,19,24,31,17,6,true,(:19) (BAY S96) Connor Hawkins 30 yard FG is Good.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,13,4,10,0,BAY,HOU,BAY,false,false,2025-11-29,29563,2486,2,19,Baylor,Houston,6,17,4,10,13,FGA,11,0,0,0,0,0,0,0,,30,Field Goal,0,0,0,0,1,1,(:19) (BAY S96) Connor Hawkins 30 yard FG is Good.,-2,57,6901283,326-undefined
